# Energy / meV, Intensity
39.934593023255815, 0.3076923076923084
40.15261627906977, 0.2820512820512828
40.406976744186046, 0.4102564102564106
40.625, 0.5384615384615392
40.897529069767444, 0.717948717948719
41.15188953488372, 0.6794871794871797
41.40625, 0.6153846153846159
41.624273255813954, 0.7692307692307709
41.87863372093023, 0.717948717948719
42.151162790697676, 0.6923076923076934
42.405523255813954, 0.6153846153846168
42.65988372093023, 0.6538461538461542
42.91424418604651, 0.717948717948719
43.168604651162795, 0.6666666666666679
43.40479651162791, 0.7307692307692317
43.659156976744185, 0.8974358974358987
43.895348837209305, 0.9230769230769234
44.13154069767441, 0.8076923076923075
44.40406976744186, 0.7307692307692317
44.65843023255814, 0.7564102564102573
44.91279069767442, 0.6538461538461542
45.14898255813954, 0.7051282051282053
45.385174418604656, 0.76923076923077
45.63953488372093, 0.76923076923077
45.91206395348837, 0.6410256410256414
46.184593023255815, 0.6794871794871806
46.40261627906976, 0.8205128205128212
46.656976744186046, 0.5384615384615392
46.875, 0.7435897435897445
47.16569767441861, 0.4871794871794881
47.383720930232556, 0.5000000000000009
47.63808139534884, 0.6923076923076934
47.928779069767444, 0.8205128205128212
48.1468023255814, 0.5384615384615392
48.4375, 0.717948717948719
48.61918604651163, 0.6666666666666679
48.90988372093023, 0.6025641025641031
49.16424418604651, 0.6410256410256414
49.418604651162795, 0.6923076923076934
49.67296511627907, 0.717948717948719
49.927325581395344, 0.6923076923076934
